NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,BUILDING_CLASS_PRESENT,ADDRESS,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALES
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,720,5,C3, 485 WEST 22ND STREET                      ,10011,4,0,4,"1,547","4,150",1900,2, C3 ,4650000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,722,11,C2, 449 WEST 24TH   STREET                    ,10011,5,0,5,"2,057","4,072",1900,2, C2 ,3900000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,738,63,C2, 342 WEST 15TH STREET                      ,10011,6,0,6,"1,528","3,950",1900,2, C2 ,6534977.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2,740,52,C4, 338 WEST 17TH STREET                      ,10011,17,0,17,"2,300","8,525",1900,2, C4 ,6000000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2,741,61,C1, 352 WEST 18TH   STREET                    ,10011,16,0,16,"2,300","8,825",1910,2, C1 ,9000000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2B,743,15,C1, 347 WEST 19TH   STREET                    ,10011,8,0,8,"1,397","2,430",1920,2, C1 ,1600000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2B,743,16,C1, 345 WEST 19TH   STREET                    ,10011,8,0,8,"1,397","2,737",1910,2, C1 ,3000000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2,744,40,C4, 205 8 AVENUE                              ,10011,10,1,11,"2,500","10,800",1900,2, C4 ,15900000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2,753,30,C5, 311 WEST 29TH   STREET                    ,10001,19,0,19,"2,197","6,555",1900,2, C5 ,4250000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2B,764,21,C5, 233 WEST 14TH STREET                      ,10011,6,2,8,"3,000","8,455",1920,2, C5 ,6800000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2B,770,44,C1, 204 WEST 21ST   STREET                    ,10011,8,0,8,"1,478","2,984",1910,2, C1 ,2700000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2,771,14,C1, 247 WEST 21ST   STREET                    ,10011,59,0,59,"9,875","41,100",1920,2, C1 ,21200000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2,774,55,C4, 226 WEST 25TH   STREET                    ,10001,20,0,20,"2,938","11,055",1925,2, C4 ,10500000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2B,775,8,C4, 261 WEST 25TH   STREET                    ,10001,10,0,10,"2,469","5,285",1901,2, C4 ,11000000.0
CHELSEA                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,790,65,C2, 152 WEST 15TH   STREET                    ,10011,5,0,5,"2,000","6,568",1910,2, C2 ,6750000.0
CHELSEA                  ,08  RENTALS - ELEVATOR APARTMENTS           ,2,699,9,D8, 537 WEST 27TH   STREET                    ,10001,28,3,31,"7,281","34,345",2011,2, D8 ,27500000.0
CHELSEA                  ,08  RENTALS - ELEVATOR APARTMENTS           ,2,764,12,D6, 245 WEST 14TH   STREET                    ,10011,21,1,22,"5,132","38,162",2009,2, D6 ,14500000.0
CHELSEA                  ,08  RENTALS - ELEVATOR APARTMENTS           ,2,775,9,D1, 245 WEST 25TH   STREET                    ,10001,68,0,68,"14,815","36,500",1938,2, D1 ,37000000.0
CHELSEA                  ,08  RENTALS - ELEVATOR APARTMENTS           ,2,800,20,D6, 135 WEST 24TH   STREET                    ,10011,23,1,24,"2,925","12,609",1901,2, D6 ,1911390.0
CHELSEA                  ,08  RENTALS - ELEVATOR APARTMENTS           ,2,801,49,D5, 110 WEST 26TH   STREET                    ,10001,11,2,13,"4,090","26,027",1907,2, D5 ,2176160.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,717,40,C6," 161 NINTH AVENUE, 4A                      ",10011,0,0,0,0,0,1900,2, C6 ,510000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,717,61,C6," 434 WEST 20TH STREET, 9                   ",10011,0,0,0,0,0,1920,2, C6 ,735000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,719,25,C6," 427 WEST 21ST STREET, 2                   ",10011,0,0,0,0,0,1900,2, C6 ,1800000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,720,22,C6," 451 WEST 22ND STREET, 1                   ",10011,0,0,0,0,0,1900,2, C6 ,990000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,720,39,C6," 417 WEST 22ND STREET, 2                   ",10011,0,0,0,0,0,1900,2, C6 ,810000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,720,68,C6," 442 WEST 23RD STREET, A                   ",10011,0,0,0,0,0,1900,2, C6 ,1660000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,720,68,C6," 442 WEST 23RD STREET, B                   ",10011,0,0,0,0,0,1900,2, C6 ,1900000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,720,69,C6," 444 WEST 23RD STREET, 4E                  ",10011,0,0,0,0,0,1900,2, C6 ,1465000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,720,72,C6," 450 WEST 23RD STREET, D                   ",10011,0,0,0,0,0,1900,2, C6 ,2000400.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,722,47,C6," 410 WEST 25TH STREET, 1D                  ",10001,0,0,0,0,0,1910,2, C6 ,1200000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,722,47,C6," 410 WEST 25TH STREET, 1B                  ",10001,0,0,0,0,0,1910,2, C6 ,360000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,740,47,C6," 328 WEST 17TH ST, 4E                      ",10011,0,0,0,0,0,1900,2, C6 ,575000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,740,48,C6," 330 WEST 17TH STREET, 3-E                 ",10011,0,0,0,0,0,1900,2, C6 ,560000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,741,41,C6," 310 WEST 18TH STREET, 5A                  ",10011,0,0,0,0,0,1900,2, C6 ,360000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,741,41,C6," 310 WEST 18TH STREET, 2A                  ",10011,0,0,0,0,0,1900,2, C6 ,375000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,742,60,C6," 340 WEST 19TH STREET, 5                   ",10011,0,0,0,0,0,1920,2, C6 ,850338.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,742,60,C6," 340 WEST 19TH STREET, 17                  ",10011,0,0,0,0,0,1920,2, C6 ,645000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,742,60,C6," 340 WEST 19TH STREET, 2                   ",10011,0,0,0,0,0,1920,2, C6 ,785000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,743,74,C6," 350 WEST 20TH STREET, 4R                  ",10011,0,0,0,0,0,1900,2, C6 ,445000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,743,80,C6," 162 9TH AVENUE, 3B                        ",10011,0,0,0,0,0,1920,2, C6 ,350000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,743,80,C6," 362 WEST 20TH STREET, 4                   ",10011,0,0,0,0,0,1920,2, C6 ,715000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,744,3,C6," 360 WEST 21 STREET, 2-G                   ",10011,0,0,0,0,0,1940,2, C6 ,627500.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,744,3,C6," 360 WEST 21ST STREET, 3D                  ",10011,0,0,0,0,0,1940,2, C6 ,260000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,744,3,C6," 360 WEST 21ST STREET, 1B                  ",10011,0,0,0,0,0,1940,2, C6 ,477500.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,744,18,C6," 337 WEST 20TH   STREET, 1A                ",10011,0,0,0,0,0,1850,2, C6 ,620000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,744,18,C6," 337 WEST 20TH STREET, 1B                  ",10011,0,0,0,0,0,1850,2, C6 ,775000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,744,31,C6," 311 WEST 20TH STREET, 2                   ",10011,0,0,0,0,0,1850,2, C6 ,1195000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,744,32,C6," 307 WEST 20TH   STREET, 7-F               ",10011,0,0,0,0,0,1850,2, C6 ,525000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,744,32,C6," 307 WEST 20TH STREET, 1R                  ",10011,0,0,0,0,0,1850,2, C6 ,390000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,744,63,C6," 342-46 WEST 21ST STREET, 3E               ",10011,0,0,0,0,0,1940,2, C6 ,375000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,12,C6," 345 WEST 21ST STREET, 5D                  ",10011,0,0,0,0,0,1920,2, C6 ,455000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,12,C6," 345 WEST 21ST STREET, 3B                  ",10011,0,0,0,0,0,1920,2, C6 ,395000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,17,C6," 333 WEST 21ST STREET, 3FE                 ",10011,0,0,0,0,0,1900,2, C6 ,425000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,17,C6," 333 WEST 21ST STREET, 1FE                 ",10011,0,0,0,0,0,1900,2, C6 ,515000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,18,C6," 331 WEST 21ST STREET, 1R                  ",10011,0,0,0,0,0,1900,2, C6 ,645000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,18,C6," 331 WEST 21ST STREET, 4FE                 ",10011,0,0,0,0,0,1900,2, C6 ,500000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,18,C6," 331 WEST 21ST   STREET, 2R                ",10011,0,0,0,0,0,1900,2, C6 ,268000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,18,C6," 331 WEST 21ST STREET, FW                  ",10011,0,0,0,0,0,1900,2, C6 ,705000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,21,C6," 325 WEST 21ST STREET, 4                   ",10011,0,0,0,0,0,1920,2, C6 ,720000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,745,21,C6," 325 WEST 21ST STREET, 19                  ",10011,0,0,0,0,0,1920,2, C6 ,480000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,745,47,C6," 316 WEST 22ND STREET, 3                   ",10011,0,0,0,0,0,1900,2, C6 ,1350000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,746,12,C6," 347 WEST 22ND STREET, 8                   ",10011,0,0,0,0,0,1910,2, C6 ,2100000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,746,12,C6," 345 WEST 22ND ST, 1                       ",10011,0,0,0,0,0,1910,2, C6 ,4800000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,746,71,C6," 354 WEST 23RD STREET, 3B                  ",10011,0,0,0,0,0,1900,2, C6 ,720000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,746,72,C6," 356 WEST 23RD STREET, 1A                  ",10011,0,0,0,0,0,1910,2, C6 ,730000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,746,72,C6," 356 WEST 23RD STREET, 4B                  ",10011,0,0,0,0,0,1910,2, C6 ,860000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,753,6,C6, 357 WEST 29TH STREET                      ,10001,0,0,0,0,0,1921,2, C6 ,3696.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,753,6,C6, 357 WEST 29TH STREET                      ,10001,0,0,0,0,0,1921,2, C6 ,4528.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,753,6,C6," 357 WEST 29TH STREET, 3B                  ",10001,0,0,0,0,0,1921,2, C6 ,680000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,753,8,C6," 353 WEST 29TH STREET, 3B                  ",10001,0,0,0,0,0,1900,2, C6 ,649500.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,753,8,C6," 355 WEST 29TH STREET, 4B                  ",10001,0,0,0,0,0,1900,2, C6 ,645000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,753,13,C6," 345 WEST 29, 3                            ",10001,0,0,0,0,0,1900,2, C6 ,994250.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,753,34,C6," 303 WEST 29TH STREET, E                   ",10001,0,0,0,0,0,1900,2, C6 ,1060000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,765,16,C6," 237 WEST 15TH STREET, 4C                  ",10011,0,0,0,0,0,1905,2, C6 ,654500.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,765,52,C6," 214 WEST 16TH STREET, 5S                  ",10011,0,0,0,0,0,1901,2, C6 ,427500.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,765,52,C6," 214 WEST 16TH STREET, 4E                  ",10011,0,0,0,0,0,1901,2, C6 ,435000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,765,52,C6," 214 WEST 16TH STREET, 1S/2S               ",10011,0,0,0,0,0,1901,2, C6 ,1265000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,765,52,C6," 214 WEST 16TH   STREET, 2/3E              ",10011,0,0,0,0,0,1901,2, C6 ,1100000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,765,62,C6," 234 WEST 16TH STREET, 5D                  ",10011,0,0,0,0,0,1915,2, C6 ,452000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,765,62,C6," 234 WEST 16TH STREET, 1D                  ",10011,0,0,0,0,0,1915,2, C6 ,440000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,765,62,C6," 234 WEST 16TH STREET, 3C                  ",10011,0,0,0,0,0,1915,2, C6 ,475000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,766,23,C6," 227 WEST 16TH STREET, 1E                  ",10011,0,0,0,0,0,1910,2, C6 ,2200000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,766,23,C6," 231 WEST 16TH, 1WR                        ",10011,0,0,0,0,0,1910,2, C6 ,1275000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,766,23,C6," 227 WEST 16TH STREET, 2WR                 ",10011,0,0,0,0,0,1910,2, C6 ,355500.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,766,23,C6," 229 WEST 16TH STREET, 4B                  ",10011,0,0,0,0,0,1910,2, C6 ,485000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,770,28,C6," 221 W 20TH STREET, 3W                     ",10011,0,0,0,0,0,1901,2, C6 ,645000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,770,56,C6," 228 WEST 21ST STREET, 5                   ",10011,0,0,0,0,0,1910,2, C6 ,1460000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,770,70,C6," 256 WEST 21ST STREET, 2C                  ",10011,0,0,0,0,0,1900,2, C6 ,400000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,770,70,C6," 256 WEST 21ST STREET, 2C                  ",10011,0,0,0,0,0,1900,2, C6 ,600000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,771,73,C6," 264 WEST 22ND STREET, 7                   ",10011,0,0,0,0,0,1920,2, C6 ,385000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,772,12,C6," 261 WEST 22ND STREET, 27                  ",10011,0,0,0,0,0,1917,2, C6 ,585000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,772,12,C6," 261 WEST 22ND STREET, 24                  ",10011,0,0,0,0,0,1917,2, C6 ,465000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,772,12,C6," 265 WEST 22ND STREET, 6                   ",10011,0,0,0,0,0,1917,2, C6 ,465426.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,775,6,C6," 263 WEST 25TH   STREET, 3W                ",10001,0,0,0,0,0,1905,2, C6 ,481743.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,775,6,C6," 263 WEST 25TH   STREET, 1W                ",10001,0,0,0,0,0,1905,2, C6 ,1780000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,775,6,C6," 265 WEST 25TH   STREET, 5E                ",10001,0,0,0,0,0,1905,2, C6 ,420000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,775,6,C6," 263 W 25TH ST, 1E                         ",10001,0,0,0,0,0,1905,2, C6 ,300000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2,791,66,C6," 136 WEST 16TH   STREET, 3E                ",10011,0,0,0,0,0,1910,2, C6 ,650000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,791,71,C6," 148 WEST 16 STREET, 7                     ",10011,0,0,0,0,0,1920,2, C6 ,570000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,791,71,C6," 148 WEST 16TH STREET, 2                   ",10011,0,0,0,0,0,1920,2, C6 ,659000.0
CHELSEA                  ,09  COOPS - WALKUP APARTMENTS               ,2C,800,21,C6, 133 WEST 24TH   STREET                    ,10011,0,0,0,0,0,1910,2, C6 ,1340250.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 2G                  ",10011,0,0,0,0,0,2003,2, D4 ,740000.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 11F                 ",10011,0,0,0,0,0,2003,2, D4 ,1400000.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 14A                 ",10011,0,0,0,0,0,2003,2, D4 ,570000.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 15D                 ",10011,0,0,0,0,0,2003,2, D4 ,480000.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 11B                 ",10011,0,0,0,0,0,2003,2, D4 ,965000.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 7F                  ",10011,0,0,0,0,0,2003,2, D4 ,680000.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 15C                 ",10011,0,0,0,0,0,2003,2, D4 ,613750.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 14C                 ",10011,0,0,0,0,0,2003,2, D4 ,649000.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 11C                 ",10011,0,0,0,0,0,2003,2, D4 ,740000.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23 STREET, 8A                    ",10011,0,0,0,0,0,2003,2, D4 ,685000.0
CHELSEA                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,694,42,D4," 520 WEST 23RD STREET, 11E                 ",10011,0,0,0,0,0,2003,2, D4 ,935000.0
